"Name","Exp","Glucose","decay_constant","half_life","adj_r_squared"
"YAL041W",22,200,-0.00858069269074985,80.7798630648049,-0.221496240782517
"YAL041W",23,0,-0.0124259525793471,55.782216786503,0.254976698863748
"YAL041W",23,200,-0.0194637281586684,35.6122514098741,-0.148764515108008
"YAL042W",20,0,-0.0367212781660595,18.8759001640799,0.771843014742559
"YAL042W",20,200,-0.0322628496836113,21.4843756009577,0.923942259680705
"YAL042W",22,0,0.00718059007439017,96.5306713485957,0.0524375879940469
"YAL042W",22,200,-0.00727034653494863,95.3389466689077,0.0483955303807173
"YAL042W",23,0,-0.00662112095500996,104.687285622756,-0.0201082708647122
"YAL042W",23,200,-0.0225548633553019,30.7316062900026,0.828786590697624
"YAL043C",20,0,-0.0431389882427609,16.0677662781362,0.752759009823813
"YAL043C",20,200,-0.0214683449935774,32.2869406452762,-0.131787815520855
"YAL043C",22,0,0.001212755489322,571.547345415401,-0.243621199003725
"YAL043C",22,200,-0.0150463707589584,46.0674000171937,-0.113578147788374
"YAL043C",23,0,-0.012265491385826,56.5119780982395,0.295561754524621
"YAL043C",23,200,-0.0162828603851381,42.5691287749789,-0.104609672129355
"YAL044C",20,0,-0.0318782089114594,21.7436049335499,0.519407345319382
"YAL044C",20,200,0.00489578698855817,141.580338805566,0.086913497272081
"YAL044C",22,0,-0.00177829790497978,389.781250160011,-0.23749254826312
"YAL044C",22,200,0.0151936234191246,45.620926716366,0.410586907344138
"YAL044C",23,0,-0.0110063950305507,62.9767674734515,0.251022218516009
"YAL044C",23,200,0.00834213535648017,83.0898985619442,0.132928143279937
"YAL044W-A",20,0,-0.0198994914821656,34.8324067065312,0.285323661954259
"YAL044W-A",20,200,-0.0377517668753631,18.360655352857,0.972749195107198
"YAL044W-A",22,0,0.0116588411315316,59.4524938405165,0.300422654057751
"YAL044W-A",22,200,-0.015841744468178,43.7544729971058,0.72933841009184
"YAL044W-A",23,0,-0.00181164427794871,382.606667874548,-0.228648675645351
"YAL044W-A",23,200,-0.0183886708347976,37.6942513565622,0.86515477370433
"YAL046C",20,0,-0.0406374393213518,17.0568616560382,0.693701771989028
"YAL046C",20,200,-0.0432215809845137,16.0370621520832,0.388116873465073
"YAL046C",22,0,-0.00120315273461968,576.109051340893,-0.235305098494732
"YAL046C",22,200,-0.0414139715816716,16.7370371419946,0.811898222268687
"YAL046C",23,0,-0.0142274798423764,48.7189009043904,0.324254468510535
"YAL046C",23,200,-0.0495399272221652,13.9916875019109,0.901713593383208
"YAL047C",20,0,-0.0316327520257293,21.9123261863576,0.509247701228044
"YAL047C",20,200,-0.020962910642571,33.0654073939675,-0.0796201081151051
"YAL047C",22,0,0.00533949530584577,129.815111889147,-0.147224890693421
"YAL047C",22,200,-0.00904670106574736,76.6187779968038,-0.192115090781926
"YAL047C",23,0,-0.00482692313816592,143.600210883681,-0.0398813607217297
"YAL047C",23,200,-0.0154515729976442,44.8593279574594,-0.168194062441989
"YAL048C",20,0,0.0258140277838596,26.8515702533388,0.488068339345753
"YAL048C",20,200,0.000149624514996902,4632.57762656272,-0.249970909170877
"YAL048C",22,0,0.0708946563451102,9.77714282421729,0.460064291897997
"YAL048C",22,200,-0.0084727342267634,81.8091494443971,0.355250239595191
"YAL048C",23,0,0.0582516875928388,11.8991776754148,0.723503294314944
"YAL048C",23,200,-0.0587365183022869,11.8009579150175,0.713159018352743
"YAL049C",20,0,-0.00969747013207121,71.4771142493739,-0.0491761606845689
"YAL049C",20,200,-0.0101822156068143,68.0742981022779,0.420049249640433
"YAL049C",22,0,0.0235816772563407,29.3934639603962,0.621180518168901
"YAL049C",22,200,-0.00152309079630489,455.092488406837,-0.176880509122698
"YAL049C",23,0,0.0117580126639742,58.9510489883808,0.256487003016858
"YAL049C",23,200,-0.0129504178793413,53.5231516865309,0.755098797000679
"YAL051W",20,0,-0.0354271635167776,19.565415679742,0.606126035542291
"YAL051W",20,200,-0.0177925129858242,38.9572389865443,-0.192296569249493
"YAL051W",22,0,0.00650127357736623,106.617137751762,-0.0791892733424184
"YAL051W",22,200,-0.0205034114807577,33.8064317350535,-0.140352757530442
"YAL051W",23,0,-0.0106122010659581,65.3160617907466,0.116337215333626
"YAL051W",23,200,-0.0309254461682428,22.4134900686327,-0.00819890795756351
"YAL053W",20,0,-0.027982355869021,24.7708657485599,0.680304691482669
